id,name,latitude,longitude,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
M32059,"Ames St at Broadway",42.3636929,-71.0875672,42.36385,-71.087833,1,rooftop,6,Broadway,,,Cambridge,MA,"Middlesex County",02142,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
S32036,"Somerville City Hall Annex",42.39189811591863,-71.09745375830244,42.391793,-71.097242,1,rooftop,50,"Evergreen Ave",,,Somerville,MA,"Middlesex County",02145,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
M32061,"Mass Ave at Albany St",42.36135837662249,-71.09670273977825,42.361431,-71.096685,1,rooftop,211,"Massachusetts Ave",,,Cambridge,MA,"Middlesex County",02139,US,"City of Cambridge"
D32021,"Warren St at Chelsea St",42.371895313,-71.060383677,42.371957,-71.059999,1,rooftop,1,"Warren St",,,Charlestown,MA,"Suffolk County",02129,US,"City of Boston"
M32012,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,42.36657,-71.105351,1,rooftop,759,"Massachusetts Ave",,,Cambridge,MA,"Middlesex County",02139,US,"City of Cambridge"
L32003,"Mass Ave at Grafton St",42.40726052447951,-71.14382132425817,42.407523,-71.144052,1,rooftop,245,"Massachusetts Ave",,,Arlington,MA,"Middlesex County",02474,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
220,"Grove St at Community Path",42.3963838795032,-71.12010508775711,42.396341,-71.11992,1,rooftop,43,"Grove St",,,Somerville,MA,"Middlesex County",02144,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
546,"Cleary Sq",42.2556,-71.12444,42.255499,-71.124451,1,rooftop,1269-1281,"Hyde Park Ave",,,"Hyde Park",MA,"Suffolk County",02136,US,"City of Boston"
228,"One Memorial Drive",42.361619320766856,-71.0804355052096,42.36161,-71.081245,0.99,rooftop,1,"Memorial Dr",,,Cambridge,MA,"Middlesex County",02142,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
423,"Mt. Hope St at Hyde Park Ave",42.28484472443536,-71.11874517062459,42.285019,-71.118661,1,rooftop,454-456,"Hyde Park Ave",,,Roslindale,MA,"Suffolk County",02131,US,"City of Boston"
463,"Smith Pl at Wilson Rd",42.39239749145834,-71.15058331757609,42.392467,-71.150084,1,rooftop,10,"Wilson Rd",,,Cambridge,MA,"Middlesex County",02138,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
361,"Deerfield St at Commonwealth Ave",42.34924376955301,-71.09728209692548,42.349239,-71.097051,1,rooftop,541,"Commonwealth Ave",,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
E32009,"Shawmut T Stop",42.292917,-71.06575,42.292939,-71.065371,1,rooftop,23,"Clementine Park",,,"Dorchester Center",MA,"Suffolk County",02124,US,"City of Boston"
223,"Mobile Temporary Station 2",0.0,0.0,0,0,0,,,,,,,,,,,
531,"Harvard St and Stedman St",42.3443517550051,-71.12490355968475,42.344143,-71.125127,1,rooftop,362,"Harvard St",,,Brookline,MA,"Norfolk County",02446,US,"City of Brookline"
L32001,"Railroad Lot and Minuteman Bikeway",42.41606457115141,-71.15336636682059,42.415869,-71.153372,1,rooftop,635R,"Massachusetts Ave",,,Arlington,MA,"Middlesex County",02476,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
496,"Trum Field @ Cedar St (Temp Winter Station)",42.398444,-71.107833,42.398693,-71.107952,1,rooftop,583,Broadway,,,Somerville,MA,"Middlesex County",02145,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
M32003,"One Broadway / Kendall Sq at Main St / 3rd St",42.36224178650923,-71.0831107199192,42.362607,-71.082744,0.99,rooftop,165,"Main St",,,Cambridge,MA,"Middlesex County",02142,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
D32010,"Cross St at Hanover St",42.362811,-71.056067,42.362905,-71.055905,1,rooftop,66A,"Cross St",,,Boston,MA,"Suffolk County",02113,US,"City of Boston"
72,"One Broadway / Kendall Sq at Main St / 3rd St",42.36224178650923,-71.0831107199192,42.362607,-71.082744,0.99,rooftop,165,"Main St",,,Cambridge,MA,"Middlesex County",02142,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
C32079,"American Legion Hwy at Cummins Hwy",42.278811581565975,-71.11687703062671,42.278469,-71.117201,1,rooftop,950,"Canterbury St",,,Roslindale,MA,"Suffolk County",02131,US,"City of Boston"
219,"Boston East - 126 Border St",42.373312125824704,-71.0410200806291,42.373049,-71.040881,1,rooftop,120,"Liverpool St",,,"East Boston",MA,"Suffolk County",02128,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
467,"Washington St at Crafts St",42.35389024396587,-71.19943707257335,42.353974,-71.199388,1,rooftop,631,"Washington St",,,Newton,MA,"Middlesex County",02458,US,"Town of Newton"
B32032,"Government Center - Cambridge St at Court St",42.3598253979878,-71.05979576244862,42.359808,-71.060202,1,rooftop,2,"Center Plz",,,Boston,MA,"Suffolk County",02108,US,"City of Boston"
H32005,"Chelsea Station",42.39636527849676,-71.03987179230899,42.396169,-71.040437,0.99,rooftop,148,"Everett Ave",,,Chelsea,MA,"Suffolk County",02150,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
T32014,"Goodhue St at Grove St",42.520897,-70.910528,42.520739,-70.910085,1,rooftop,28,"Goodhue St",,,Salem,MA,"Essex County",01970,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
253,"Thetford Ave at Norfolk St (former)",42.286251,-71.079463,42.286286,-71.079383,1,rooftop,6,"Thetford Ave",,,"Dorchester Center",MA,"Suffolk County",02124,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
K32004,"JFK Crossing at Harvard St. / Thorndike St.",42.346551241753566,-71.1283321143128,42.346442,-71.128569,1,rooftop,454,"Harvard St",,,Brookline,MA,"Norfolk County",02446,US,"City of Brookline"
V32005,Encore,42.39329263225162,-71.0724475979805,42.391523,-71.070556,0.97,rooftop,172,"Alford St",,,Charlestown,MA,"Suffolk County",02129,US,"City of Boston"
311,"Vassal Lane at Tobin/VLUS (former)",42.383928224564585,-71.13962350417751,42.383715,-71.139792,1,rooftop,90,"Standish St",,,Cambridge,MA,"Middlesex County",02138,US,"City of Cambridge"
15,"Brighton Mills - 370 Western Ave",42.3615457081725,-71.13776206970215,42.361594,-71.137945,1,rooftop,112,"Telford St",,,Brighton,MA,"Suffolk County",02135,US,"City of Boston"
377,"Perry Park",42.37927324600841,-71.10341902831351,42.379216,-71.103181,1,rooftop,359,"Washington St",,,Somerville,MA,"Middlesex County",02143,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
396,"Wasgott Playground",42.4093300667225,-71.06381878293178,42.409355,-71.064345,1,rooftop,5,"Winslow St",,,Everett,MA,"Middlesex County",02149,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
D32035,"Harvard Ave at Brainerd Rd",42.34953016890375,-71.13022770741735,42.349679,-71.130111,1,rooftop,214,"Harvard Ave",,,Allston,MA,"Suffolk County",02134,US,"City of Boston"
237,"699 Mt Auburn St (former)",42.37497659215716,-71.14863030630659,42.375065,-71.148746,1,rooftop,699,"Mt Auburn St",,,Cambridge,MA,"Middlesex County",02138,US,"City of Cambridge"
D32020,"Main St at Austin St",42.375603,-71.064608,42.375763,-71.064431,1,rooftop,169-179,"Main St",,,Charlestown,MA,"Suffolk County",02129,US,"City of Boston"
V32006,"Glendale Square (Ferry St at Broadway)",42.41427294293992,-71.04479655659816,42.414627,-71.045257,0.99,rooftop,1,"Russell St",,,Everett,MA,"Middlesex County",02149,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
C32020,"ID Building East",42.344827,-71.028664,42.345045,-71.028069,0.99,rooftop,32,"Dry Dock Ave",,,Boston,MA,"Suffolk County",02210,US,"City of Boston"
411,"Dorchester Ave at King St",42.29175621632091,-71.0625918023743,42.291668,-71.062466,1,rooftop,1710,"Dorchester Ave",,,"Dorchester Center",MA,"Suffolk County",02124,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
474,"Watertown St at Albemarle Rd",42.354104081396585,-71.21382214128971,42.354116,-71.214098,1,rooftop,371,"Albemarle Rd",,,Newtonville,MA,"Middlesex County",02460,US,"Town of Newton"
430,"Washington St at Walsh Playground",42.277194696397906,-71.06955613950048,42.277079,-71.069191,1,rooftop,1008,"Washington St",,,"Dorchester Center",MA,"Suffolk County",02124,US,"City of Boston"
576,"Main St at Brooks Park",42.411709,-71.110444,42.41182,-71.110789,1,rooftop,211,"Main St",,,Medford,MA,"Middlesex County",02155,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
,,42.38,-71.16,42.380113,-71.160102,1,rooftop,51,"Foster Rd",,,Belmont,MA,"Middlesex County",02478,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
C32077,"Columbus Ave at W. Canton St",42.34474224772802,-71.07648162175792,42.344539,-71.076381,1,rooftop,398,"Columbus Ave",,,Boston,MA,"Suffolk County",02116,US,"City of Boston"
542,"Hyde Park Ave at Arlington St",42.26286746177123,-71.12163126468657,42.262939,-71.121761,1,rooftop,1067,"Hyde Park Ave",,,"Hyde Park",MA,"Suffolk County",02136,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
S32014,"Broadway St at Mt Pleasant St",42.386141411639564,-71.07828140258789,42.385905,-71.078234,1,rooftop,12,Broadway,,,Somerville,MA,"Middlesex County",02145,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
286,"30 Dane St. (former)",42.38112284630097,-71.10410027224134,42.381133,-71.10366,1,rooftop,24,"Dane St",,,Somerville,MA,"Middlesex County",02143,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
A32004,"Longwood Ave at Binney St",42.338629,-71.1065,42.338419,-71.106851,1,rooftop,350,"Longwood Ave",,,Boston,MA,"Suffolk County",02115,US,"City of Boston"
490,"Blue Hill Ave at Havelock St",42.286012,-71.090986,42.285829,-71.091241,1,rooftop,1137,"Blue Hill Ave",,,"Dorchester Center",MA,"Suffolk County",02124,US,"City of Boston"
M32005,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,42.362123,-71.091429,1,rooftop,43,"Vassar St",,,Cambridge,MA,"Middlesex County",02139,US,"City of Cambridge"
499,"Conway Park @ Bleachery Ct (Temp Winter Station)",42.3836409294306,-71.10868692398071,42.38355,-71.108765,1,rooftop,578,"Somerville Ave",,,Somerville,MA,"Middlesex County",02143,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
C32030,"Franklin Park Zoo - Franklin Park Rd at Blue Hill Ave",42.303469,-71.085347,42.303527,-71.085582,1,rooftop,605,"Blue Hill Ave",,,Dorchester,MA,"Suffolk County",02121,US,"City of Boston"
233,"St Mary's",42.346197076555455,-71.10728681087494,42.346365,-71.10741,1,rooftop,1012,"Beacon St",,,Brookline,MA,"Norfolk County",02446,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
128,"E Cottage St at Columbia Rd",42.320561,-71.06198,42.320685,-71.061972,1,rooftop,1299,"Massachusetts Ave",,,Dorchester,MA,"Suffolk County",02125,US,"City of Boston"
B32027,"NCAAA - Walnut Ave at Crawford St",42.316902,-71.091946,42.316809,-71.091501,1,rooftop,165,"Crawford St",,,Dorchester,MA,"Suffolk County",02121,US,"City of Boston"
K32008,"Tappan St at Brookline Hills MBTA",42.331370168043215,-71.1268836054569,42.331125,-71.127234,1,rooftop,29,"Brington Rd",,,Brookline,MA,"Norfolk County",02445,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
D32038,"Main St at Thompson Sq",42.374878467440965,-71.06383498767171,42.374888,-71.063774,1,rooftop,145,"Main St",,,Charlestown,MA,"Suffolk County",02129,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
R32007,"Revere Public Library",42.408088,-71.008942,42.408008,-71.009177,1,rooftop,179,"Beach St",,,Revere,MA,"Suffolk County",02151,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
21,"Prudential Center - 101 Huntington Ave",42.34652003998412,-71.08065776545118,42.346869,-71.080891,1,rooftop,101,"Huntington Ave",,,Boston,MA,"Suffolk County",02199,US,"City of Boston"
489,"Day Sq",42.379295,-71.027733,42.379388,-71.027995,1,rooftop,382-386,"Chelsea St",,,Boston,MA,"Suffolk County",02128,US,"City of Boston"
W32002,"Watertown Sq",42.365260317694485,-71.18573324459247,42.365529,-71.186157,1,rooftop,9,"Galen St",,,Watertown,MA,"Middlesex County",02472,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
388,"Main Street at Carter Street",42.406151572663504,-71.0604074504954,42.406337,-71.060295,1,rooftop,24,"Otis St",,,Everett,MA,"Middlesex County",02149,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
592,"87-101 Cambridgepark Drive",42.395221870310664,-71.14421904097979,42.395118,-71.144802,1,rooftop,101,"Cambridgepark Dr",,,Cambridge,MA,"Middlesex County",02140,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
235,"East Somerville Library (Broadway and Illinois)",42.3876281075134,-71.08318716287613,42.387696,-71.083005,1,rooftop,105,Broadway,,,Somerville,MA,"Middlesex County",02145,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
C32006,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,42.338893,-71.073942,1,rooftop,1553,"Washington St",,,Boston,MA,"Suffolk County",02118,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
514,"Gilman Square T at Medford St",42.3867355,-71.0946444,42.386464,-71.094188,1,rooftop,311,"Medford St",,,Somerville,MA,"Middlesex County",02143,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,42.366407,-71.091436,1,rooftop,100,"One Kendall Sq",,,Cambridge,MA,"Middlesex County",02141,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
144,"Rogers St & Land Blvd",42.366446738529454,-71.07654601335526,42.366264,-71.076479,1,rooftop,57,"Land Blvd",,,Cambridge,MA,"Middlesex County",02141,US,"City of Cambridge"
61,"Boylston St at Fairfield St",42.348762,-71.082383,42.348979,-71.082571,1,rooftop,827,"Boylston St",,,Boston,MA,"Suffolk County",02116,US,"City of Boston"
214,"Airport T Stop - Bremen St at Brooks St",42.37534192670574,-71.03128910064696,42.375369,-71.031621,1,rooftop,4,"Brooks St",,,"East Boston",MA,"Suffolk County",02128,US,"City of Boston"
558,"St. Alphonsus St at Tremont St",42.33329254719182,-71.10124647617339,42.333479,-71.101661,1,rooftop,1575,"Tremont St",,,"Roxbury Crossing",MA,"Suffolk County",02120,US,"City of Boston"
431,"Washington St at Fuller St",42.281986277339136,-71.07147924620222,42.281882,-71.071409,1,rooftop,851-857A,"Washington St",,,Boston,MA,"Suffolk County",02124,US,"City of Boston"
262,"Faneuil St at Arlington St (former)",42.3528611,-71.1600278,42.352899,-71.160111,1,rooftop,237-243,"Faneuil St",,,Brighton,MA,"Suffolk County",02135,US,"City of Boston"
S32007,"Ball Sq",42.39936816059618,-71.11111521723615,42.399248,-71.110928,1,rooftop,149,"Boston Ave",,,Somerville,MA,"Middlesex County",02144,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
F32002,"Medford Sq - Riverside Ave at River St",42.417680264,-71.108054996,42.417677,-71.108331,1,rooftop,53,"Riverside Ave",,,Medford,MA,"Middlesex County",02155,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
M32086,"Morgan Ave at North First St",42.37197725963389,-71.07585847383234,42.371971,-71.075521,1,rooftop,24,"East St",,,Cambridge,MA,"Middlesex County",02141,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
A32058,"Tremont St at Court St",42.359086,-71.05971,42.359093,-71.059527,1,rooftop,16,"Tremont St",,,Boston,MA,"Suffolk County",02108,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
118,"Linear Park - Mass. Ave. at Cameron Ave. ",42.397828,-71.130516,42.398036,-71.130505,1,rooftop,2427,"Massachusetts Ave",,,Cambridge,MA,"Middlesex County",02140,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
M32060,"700 Huron Ave",42.380788172914286,-71.15412890911102,42.380585,-71.153841,1,rooftop,680,"Huron Ave",,,Cambridge,MA,"Middlesex County",02138,US,"City of Cambridge"
435,"Central Ave at River St",42.27094707029229,-71.07337901405117,42.270999,-71.073001,1,rooftop,12,"Central Ave",,,Mattapan,MA,"Suffolk County",02126,US,"City of Boston"
D32050,"Blossom St at Charles St",42.36435589027983,-71.0695936904267,42.364499,-71.069371,1,rooftop,175,"Blossom St",,,Boston,MA,"Suffolk County",02114,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
E32004,"Egleston Square - Atherton St at Washington St",42.315692,-71.098634,42.315469,-71.098861,1,rooftop,3089-3091,"Washington St",,,Boston,MA,"Suffolk County",02119,US,"City of Boston"
422,"American Legion Hwy at Cummins Hwy",42.278811581565975,-71.11687703062671,42.278469,-71.117201,1,rooftop,950,"Canterbury St",,,Roslindale,MA,"Suffolk County",02131,US,"City of Boston"
S32016,"Broadway at Central St",42.39517150121575,-71.09850591982195,42.394979,-71.098623,1,rooftop,400,Broadway,,,Somerville,MA,"Middlesex County",02145,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
409,"Elm St at White St",42.38952436305763,-71.11694140364307,42.389464,-71.11711,1,rooftop,98,"Elm St",,,Somerville,MA,"Middlesex County",02144,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
95,"Cambridge St - at Columbia St / Webster Ave",42.372969,-71.094445,42.372767,-71.094757,1,rooftop,1046,"Cambridge St",,,Cambridge,MA,"Middlesex County",02139,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
272,"Shawmut T Stop",42.292917,-71.06575,42.292939,-71.065371,1,rooftop,23,"Clementine Park",,,"Dorchester Center",MA,"Suffolk County",02124,US,"City of Boston"
